Lon,Lat,H_estimada,Bouguer_Simple,Bouguer_Completa
-158.21479185426,21.5227706756868,139.99804131310512,275,287.61998780332635
-158.221625573646,21.5231915108778,78.30120286407967,275,286.5164990482204
-158.228272779868,21.5234293449462,27.403875608742943,275,286.59435769183983
-158.133204708413,21.3452632830753,-3.2026877248079906,270,279.5521102024424
-158.128725905634,21.3471404796691,11.271107465750024,270,279.4884928652305
-158.122903462021,21.3506862298733,64.02025407101421,270,279.99392048003426
-158.120216180354,21.3538147617647,103.3430620568075,270,281.7188058321264
-158.118424659243,21.3586117142811,169.52653696869328,270,281.59694320756705
-158.118424659243,21.3638256149729,264.07891272052643,270,284.7626216309062
-158.117304958548,21.3721674700413,382.7896708315517,270,285.55836679359294
-158.116633138131,21.381760015826,454.7270340118302,270,290.14397377446744
-158.115065557159,21.3892667870002,279.521301332659,270,285.65347693363253
-158.113497976186,21.395105120493,360.639978237156,270,286.97262618644453
-158.111034634658,21.4001092208358,360.08790818835075,270,282.63857254905133
-158.106779772018,21.4059471214308,460.64236285311415,270,284.0171565628518
-158.102524909378,21.4126187223053,730.8609360615778,270,293.0438189439149
-158.098270046739,21.4192900185518,783.8603395520377,270,298.7382659941943
-158.095134884793,21.4263779369465,579.4381615439719,270,290.0543724559532
-158.093343363682,21.4317978776803,553.3828396878386,270,283.25041254232195
-158.091999722848,21.4378429587712,658.8898852410273,270,286.7673021108457
-158.091551842571,21.4455552848533,636.0134505230374,270,287.45324605457256
-158.091551842571,21.4532672031692,695.0400808492444,270,288.09176954115844
-158.091999722848,21.4599366414362,624.528995694841,270,284.86080533905744
-158.092895483404,21.467230990112,508.92546119211397,270,281.1316567520844
-158.095134884793,21.4736913939866,459.8939101491797,270,281.6947728881822
-158.097374286183,21.4780676338137,434.165245091479,270,282.5056980046338
-158.100285507989,21.4834856532893,378.5993716981197,270,278.91274483700084
-158.102748849517,21.4878615987427,377.22934978852936,270,278.7047686343964
-158.10633189174,21.4922374126325,383.6505096214609,270,279.13348626711485
-158.109690993824,21.4959880055222,402.400972148179,270,279.33160417833113
-158.114393736742,21.498488347067,448.8506050666812,270,280.3119694816754
-158.120664060632,21.5009886456351,548.498700972921,270,285.52800466933854
-158.126038623967,21.5036972539147,660.2461813519827,270,286.1071824907701
-158.132756828135,21.5059891138254,843.7539481545391,270,295.1440104792831
-158.13984397469,21.5073551879545,1088.568964632622,270,306.53415920912266
-158.14622775578,21.5075351660759,1154.217516001301,270,307.1320034120652
-158.152611536871,21.5091549591425,979.3725136927626,270,304.24369278133804
-158.161123244992,21.5122145190295,703.7578832018883,270,291.726988974773
-158.168861161465,21.5149140772175,591.5659244414081,270,285.84202217296365
-158.176212182115,21.5172536537564,650.2354405880669,270,290.09466137935016
-158.182982859029,21.5192332660253,538.971928685302,270,286.77772301053744
-158.190140431767,21.5224725733836,325.0052375673709,270,285.45324033289677
-158.196911108681,21.5253518970716,224.65712071850874,270,284.7032118491709
