X,Y,fid,Bouguer_mG
-17.2287463212013,28.1037747406556,946,245
-17.2295781656987,28.1005761139419,947,245
-17.2299487988836,28.0967877776608,948,245
-17.2305643975917,28.0939908001044,949,245
-17.2296050694058,28.0910203655886,950,245
-17.2279726242101,28.0880608576018,951,245
-17.2252060288056,28.0845225215742,952,245
-17.2193228831256,28.0822290003717,953,245
-17.2132645796744,28.0823268885782,954,245
-17.209711141979,28.0841758164812,955,245
-17.2066145011121,28.086415450185,956,245
-17.2075609384839,28.0887890701453,957,245
-17.2096457351656,28.0919406264205,958,245
-17.2115103303749,28.0952947666082,959,245
-17.2111472090873,28.0994810993408,960,245
-17.207854289974,28.1031174319836,961,245
-17.2031738683811,28.104785291304,962,245
-17.1973630047295,28.106072977811,963,245
-17.1908584472307,28.106376152874,964,245
-17.1850594182261,28.108260352973,965,245
-17.1790115837315,28.1089538357003,966,245
-17.1734125427554,28.1096399393666,967,245
-17.1667031811903,28.1109405910031,968,245
-17.1623365825639,28.1114830300978,969,245
-17.158052389365,28.1126823696741,970,245
-17.1542692651567,28.1150055306106,971,245
-17.1558361549749,28.1135661129565,972,245
-17.15462224228,28.1166977210199,973,245
-17.1556161570992,28.1185213086037,974,245
-17.1566157702093,28.1206277536144,975,245
-17.158242208881,28.1221584072009,976,245
-17.1586037826262,28.1242748806284,977,245
-17.1585037760207,28.1272474905591,978,245
-17.1564921097341,28.1303916780435,979,245
-17.1538251691908,28.1326972744772,980,245
-17.1515836115745,28.1356403834222,981,245
-17.1493986221516,28.1380025690843,982,245
-17.1466838243776,28.1401402375728,983,245
-17.1442430504059,28.1428555392788,984,245
-17.1421982957613,28.1456810027444,985,245
-17.1410770171951,28.148724794554,986,245
-17.1407410602985,28.1516399103816,987,245
-17.1405502692718,28.155251123045,988,245
-17.1395578380441,28.1581764956958,989,245
-17.1391113649101,28.162140883987,990,245
-17.1373403012755,28.1655439835106,991,245
-17.1363216626281,28.1682155589546,992,245
-17.1349697348132,28.1710442858417,993,245
-17.1334510573677,28.1743435396302,994,245
-17.1320301555861,28.1766261666764,995,245
-17.1305546597191,28.1787267859124,996,245
-17.1306127993183,28.1816590237313,997,245
-17.1306806398792,28.1850799661261,998,245
-17.1310218576894,28.1883744354603,999,245
-17.1321929203234,28.1917781864464,1000,245
-17.1335092490003,28.1955462995655,1001,245
-17.1353578722736,28.1983283765363,1002,245
-17.1362436538621,28.201247677131,1003,245
-17.1357406234976,28.2036998061533,1004,245
-17.1326074411038,28.2057041122115,1005,245
-17.130023892962,28.2078325845115,1006,245
-17.1294441869968,28.2108126462322,1007,245
-17.1296656013771,28.2139217099256,1008,245
-17.1295648819698,28.2168943109233,1009,245
-17.1296154165981,28.2194401223029,1010,245
-17.1296687658465,28.2221273665293,1011,245
-17.1297221224292,28.2248146096068,1012,245
-17.1300808170356,28.2267897070257,1013,245
-17.1288426247996,28.2287896790452,1014,245
-17.1296691652575,28.2301915802336,1015,245
-17.1314717751941,28.2315898909712,1016,245
-17.1333982864852,28.2333636414803,1017,245
-17.1363275256428,28.2343486360396,1018,245
-17.1397291197083,28.2371299702549,1019,245
-17.1437152393451,28.2400308871662,1020,245
-17.147270392119,28.2431961348978,1021,245
-17.1522725080532,28.2459519722329,1022,245
-17.1569632223891,28.2476817972128,1023,245
-17.1612281077118,28.249933556618,1024,245
-17.1684283938588,28.2534270309514,1025,245
-17.1740028900361,28.2556575784767,1026,245
-17.1783929332292,28.2568760559486,1027,245
-17.1827883173644,28.2583519833385,1028,245
-17.1858535866139,28.2588183323589,1029,245
-17.1903867018058,28.2599052834202,1030,245
-17.1944623834918,28.2599687111948,1031,245
-17.1997044296957,28.2601420797946,1032,245
-17.2042111995236,28.2599405946033,1033,245
-17.2081546754158,28.2606499414419,1034,245
-17.2128175407226,28.2609610037491,1035,245
-17.2179194849855,28.2613936156399,1036,245
-17.2224342488732,28.2615779128283,1037,245
-17.2279672719361,28.2617454553813,1038,245
-17.232627508651,28.2619270409223,1039,245
-17.2387423929403,28.2620846332131,1040,245
-17.2431117079795,28.2622706268366,1041,245
-17.245608903451,28.2633891311123,1042,245
-17.2479687942731,28.264896358521,1043,245
-17.249323996758,28.2670642767846,1044,245
-17.2515168784143,28.2675434921285,1045,245
-17.2529444780306,28.2662315820712,1046,245
-17.2545093733872,28.264530881773,1047,245
-17.2565214668107,28.2633381249665,1048,245
-17.2588407401766,28.2629132802802,1049,245
-17.2610362864781,28.2635211368903,1050,245
-17.263539121072,28.264896883052,1051,245
-17.2653364832793,28.2673149729516,1052,245
-17.2671039254714,28.2683163347749,1053,245
-17.2688386442245,28.2677721836698,1054,245
-17.2714415886912,28.2646305620826,1055,245
-17.2756299392639,28.2631436514986,1056,245
-17.2785638416099,28.2642542607103,1057,245
-17.2812370586109,28.2667863482229,1058,245
-17.2830183583408,28.2684314431202,1059,245
-17.2848874552697,28.2673695037392,1060,245
-17.2867345073839,28.2652772278663,1061,245
-17.2891688380261,28.2634327583239,1062,245
-17.2923579462536,28.2628639329914,1063,245
-17.2939855963876,28.2641249551813,1064,245
-17.2957753175306,28.2661562403292,1065,245
-17.2971176537264,28.2676796858211,1066,245
-17.2996127045433,28.2686683732751,1067,245
-17.3010369229275,28.2672272059037,1068,245
-17.3027409487653,28.2652659702218,1069,245
-17.304156766162,28.2634384119308,1070,245
-17.3068955201631,28.2622326751557,1071,245
-17.3099278987061,28.2611507547064,1072,245
-17.3131140113075,28.2604526678051,1073,245
-17.3152679822354,28.2591278371354,1074,245
-17.3174135382659,28.2574166159301,1075,245
-17.318389870215,28.2554675436959,1076,245
-17.3208178217914,28.2533649798156,1077,245
-17.3248315529614,28.2505912338686,1078,245
-17.3273935121863,28.2479709477823,1079,245
-17.3298379179411,28.2466409555526,1080,245
-17.3318375570891,28.2449320129721,1081,245
-17.3359989132242,28.2422842747482,1082,245
-17.3408731119426,28.2389800445334,1083,245
-17.3456044049783,28.2358069368983,1084,245
-17.3503325890223,28.2325048968265,1085,245
-17.3533155826419,28.2292327607751,1086,245
-17.3563153754304,28.2267332700123,1087,245
-17.359423596668,28.2225570291937,1088,245
-17.3605130923706,28.219188586396,1089,245
-17.3620557065544,28.2165853023969,1090,245
-17.3637606593349,28.2147521895764,1091,245
-17.362994013913,28.2129617907688,1092,245
-17.3648131167329,28.2106459298462,1093,245
-17.3669743461309,28.2081545959552,1094,245
-17.3702241307794,28.2047854911431,1095,245
-17.3715463081335,28.2019405401911,1096,245
-17.3728711310637,28.1992182295718,1097,245
-17.3739271475436,28.1968686641814,1098,245
-17.3753930050952,28.1942665821977,1099,245
-17.3771302313492,28.1914143780201,1100,245
-17.378319086015,28.1888170819849,1101,245
-17.3792174526432,28.1856113444475,1102,245
-17.3805201638857,28.1819077809735,1103,245
-17.3823683343137,28.1781166403036,1104,245
-17.3840380759795,28.1747379405518,1105,245
-17.3864429282852,28.1717329031531,1106,245
-17.3879900195785,28.1693869528256,1107,245
-17.3899815950926,28.1674197217352,1108,245
-17.3921069541129,28.164934801122,1109,245
-17.3938134797369,28.1632301631662,1110,245
-17.3971442208279,28.1626565560768,1111,245
-17.4000418583486,28.1622192938385,1112,245
-17.4029279559111,28.1612668502955,1113,245
-17.4046457646452,28.1600772114557,1114,245
-17.4067821630552,28.1581072104807,1115,245
-17.4071575498986,28.1553951663052,1116,245
-17.4065187130532,28.1528297804191,1117,245
-17.4047290609517,28.1507999271559,1118,245
-17.4020562126948,28.1482702172438,1119,245
-17.4015561784425,28.1422061800574,1120,245
-17.4010519854247,28.1332870094187,1121,245
-17.400745675163,28.1263934532308,1122,245
-17.4004424520569,28.1196351080487,1123,245
-17.4013032988645,28.1171851085842,1124,245
-17.4039640633357,28.1133508136516,1125,245
-17.4051267805167,28.1107602260457,1126,245
-17.4041484005368,28.1079366540684,1127,245
-17.4019470890174,28.104999232224,1128,245
-17.4008073270683,28.1017726354169,1129,245
-17.4008634527884,28.0974429000141,1130,245
-17.4001752457043,28.0939378354308,1131,245
-17.3996305424502,28.0900244316047,1132,245
-17.3993429073267,28.0862097475048,1133,245
-17.399027705551,28.0833217181035,1134,245
-17.3988330110615,28.0802089982862,1135,245
-17.3987761272007,28.0776503178844,1136,245
-17.3983429758396,28.0750982155385,1137,245
-17.3971499043624,28.0722255197239,1138,245
-17.3953421520521,28.0699199955014,1139,245
-17.3920097568661,28.0667507072698,1140,245
-17.3875709860114,28.0646022021369,1141,245
-17.3835086191801,28.0624470071036,1142,245
-17.3786330086587,28.0594588662007,1143,245
-17.3735435853958,28.0556007051628,1144,245
-17.3693844960412,28.0518907091656,1145,245
-17.364880341122,28.0493375226215,1146,245
-17.3603835739581,28.0471129099499,1147,245
-17.3562718486251,28.0455392519844,1148,245
-17.3508920033611,28.0453026290152,1149,245
-17.3454800560811,28.0435864668855,1150,245
-17.3408021887689,28.0415287069088,1151,245
-17.3379450615042,28.0379599057342,1152,245
-17.3349454826127,28.0363666352802,1153,245
-17.3329431846466,28.0380449862124,1154,245
-17.3309656392386,28.0408739113898,1155,245
-17.3299249518436,28.0441802094919,1156,245
-17.3294435669338,28.047641442623,1157,245
-17.3315418587532,28.050401153126,1158,245
-17.3341961033943,28.0531513721848,1159,245
-17.3364656915874,28.0552503582489,1160,245
-17.3367185431389,28.0583702409768,1161,245
