Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.358,38.507,-223.16142399999995,122.0,85.30489544141382
-28.366,38.507,-221.620048,122.0,85.6582766685876
-28.372,38.505,-218.60344000000416,122.0,86.36559633827609
-28.379,38.504,-216.20046399999924,122.0,86.92472592336287
-28.385,38.504,-214.93815999999904,122.0,87.21430279313932
-28.391,38.5,-209.50600000000185,122.0,88.49368208545161
-28.396,38.496,-223.93580799999083,122.0,85.24711976084173
-28.402,38.492,-237.90179200000807,122.0,83.77132768372942
-28.408,38.489,-247.795456000007,122.0,82.7313108699253
-28.414,38.487,-253.7029839999882,122.0,82.12572108902692
-28.42,38.484,-263.28063999998733,122.0,81.27164898797656
-28.429,38.485,-256.74321999999745,122.0,83.84794888773042
-28.435,38.484,-258.6215199999882,122.0,83.67183639786258
-28.441,38.487,-245.70439599998895,122.0,85.05326257174653
-28.445,38.49,-233.52339999998935,122.0,86.3502370836056
-28.49,38.442,-386.4330399999778,122.0,70.14431084893455
-28.486,38.449,-364.19663199998666,122.0,72.49454789437279
-28.489,38.455,-342.0340599999882,122.0,74.839715638573
-28.488,38.461,-321.72678399999023,122.0,76.9887055311391
-28.482,38.464,-313.78662399999115,122.0,77.82969940807203
-28.477,38.468,-301.76996799997517,122.0,79.10312217139222
-28.467,38.472,-291.40211199998515,122.0,80.20306642523411
-28.459,38.478,-272.7567759999864,122.0,82.18140026246105
-28.453,38.484,-253.03057599998806,122.0,84.27616303113157
-28.45,38.49,-232.11399999998963,122.0,86.49987820856205
-28.489,38.524,-225.47934400000366,122.0,87.10309869349074
-28.489,38.531,-236.8267360000009,122.0,85.8801918423914
-28.489,38.539,-249.79518400000597,122.0,84.48806533761051
-28.482,38.542,-254.56057600000625,122.0,83.97602010249285
-28.47,38.543,-255.90184000000252,122.0,83.8287834435403
-28.462,38.547,-261.5894559999995,122.0,83.21702735505946
-28.463,38.553,-270.43825600000037,122.0,82.27368828229591
-28.467,38.558,-278.2097440000043,122.0,81.4503758983422
-28.497,38.523,-223.0726240000076,122.0,87.36280748800893
-28.503,38.522,-222.98430399999938,122.0,87.37295462972406
-28.511,38.521,-226.32306400000215,122.0,87.01424983562053
-28.519,38.521,-231.35365600000102,122.0,86.47294053767492
-28.524,38.519,-231.03246399999787,122.0,86.5088483685559
-28.533,38.518,-234.90673600000144,122.0,86.09270850587497
-28.54,38.514,-232.2126400000032,122.0,86.38650892889495
-28.38,38.458,-379.09551999999076,128.0,74.8879063999074
-28.375,38.459,-377.27049999997166,128.0,75.07667138057624
-28.373,38.46,-374.12103999998095,128.0,75.4066758759339
-28.37,38.461,-371.3731599999908,128.0,75.6942508795826
-28.367,38.463,-364.55774799998187,128.0,76.41015772935913
-28.365,38.465,-357.2832999999738,128.0,77.17536587474589
-28.363,38.468,-345.9125919999741,128.0,78.37271847142424
-28.362,38.472,-330.0488319999853,128.0,80.0448897965779
-28.359,38.475,-318.92169999998475,128.0,81.21854196700754
-28.361,38.479,-301.94417199999594,128.0,83.0103683958791
-28.362,38.481,-293.4841359999876,128.0,83.90355363738468
-28.364,38.482,-288.7810239999967,128.0,84.3999917612896
-28.366,38.486,-271.9662880000077,128.0,86.17601170686093
-28.368,38.488,-263.2961919999989,128.0,87.09190371456779
-28.365,38.49,-256.07379999999,128.0,87.85617039009475
-28.361,38.491,-253.13378799999924,128.0,88.16815499649157
-28.358,38.492,-249.88316800000922,128.0,88.51285775818211
-28.355,38.491,-254.79633999999942,128.0,87.99399231600793
-28.351,38.49,-260.02011999998984,128.0,87.44256151704683
-28.348,38.49,-260.86575999998985,128.0,87.35394367136927
-28.345,38.49,-261.7113999999899,128.0,87.26532753236975
-28.342,38.491,-258.39853600000004,128.0,87.6167023697354
-28.339,38.492,-255.05694400001022,128.0,87.97124846039398
