Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.614,38.554,-354.04326400000133,116.0,58.94244805262481
-28.618,38.554,-356.8151679999995,116.0,58.630845976452505
-28.621,38.556,-362.7365439999906,116.0,57.98371001156571
-28.624,38.558,-368.68124799999526,116.0,57.335212774439796
-28.627,38.561,-376.5821679999956,116.0,56.47765547335597
-28.63,38.563,-382.57936000000035,116.0,55.826100661405036
-28.634,38.563,-385.421248000001,116.0,55.5101836094099
-28.637,38.564,-389.50499199999643,116.0,55.06423257758077
-28.641,38.565,-394.3147599999901,117.0,55.53779897545709
-28.644,38.566,-398.4237759999994,116.0,54.08924066503074
-28.647,38.567,-402.54445599999474,116.0,53.639375198647265
-28.65,38.568,-406.67679999999007,116.0,53.18812879601929
-28.651,38.569,-409.3765360000003,116.0,52.89646438873499
-28.653,38.571,-414.7876719999904,116.0,52.31283056276686
-28.655,38.573,-420.214359999997,116.0,51.729196945428754
-28.658,38.574,-424.3972479999923,116.0,51.27226682749786
-28.661,38.574,-426.5928159999921,116.0,51.024280836217905
-28.665,38.574,-429.5202399999903,116.0,50.6937017687218
-28.668,38.575,-434.9723999999816,116.0,50.08625051123663
-28.673,38.576,-445.31275199997583,116.0,48.90776701646477
-28.676,38.578,-454.32067199998147,116.0,47.88008362095334
-28.679,38.58,-463.32167999997284,116.0,46.81724759594752
-28.68,38.583,-470.9925599999756,116.0,45.763441543175496
-28.679,38.586,-475.33905599997405,116.0,44.36783861681641
-28.675,38.589,-474.71279999997796,116.0,44.16768301340392
-28.672,38.59,-471.74351999998714,116.0,44.81013789829894
-28.668,38.591,-467.12011199998017,116.0,45.85537359978146
-28.663,38.591,-462.1053519999987,116.0,47.00445532908972
-28.657,38.591,-457.51592799999884,116.0,48.05243899212418
-28.652,38.59,-451.70992000000444,116.0,49.354637852213415
-28.647,38.591,-449.8668879999984,116.0,49.79633587266531
-28.643,38.59,-444.84328000000494,116.0,50.90052961585443
-28.64,38.588,-438.63808000000006,116.0,52.07249629452775
-28.634,38.587,-432.1371520000048,116.0,53.111014069282035
-28.63,38.586,-427.1699199999947,116.0,53.3211016227833
-28.625,38.586,-423.3939999999958,116.0,53.930348878074774
-28.62,38.586,-419.61807999999695,116.0,54.52333907110045
-28.621,38.589,-426.13693599999556,116.0,54.937292894933925
-28.622,38.592,-432.667455999997,116.0,53.74728528050172
-28.623,38.596,-441.1347519999939,116.0,51.88020907919211
-28.618,38.597,-439.17702400000155,116.0,52.33972644779238
-28.609,38.597,-432.18791200000464,116.0,53.942551339954825
-28.606,38.594,-424.1820160000043,116.0,55.72614888634786
-28.602,38.593,-419.2147840000079,116.0,56.79443218433778
-28.648,38.615,-498.00088000000295,115.0,37.45620450820314
-28.653,38.614,-500.0752479999922,115.0,36.96736344747693
-28.658,38.616,-508.10963199999884,115.0,35.05256706178466
-28.662,38.619,-517.3664319999972,115.0,32.842212597058946
-28.668,38.619,-523.3786079999809,115.0,31.410982813543267
-28.669,38.614,-514.9767839999772,115.0,33.426963806083585
-28.673,38.609,-511.52236799998246,115.0,34.26697320186897
-28.677,38.607,-514.1031359999799,115.0,33.66294713824574
-28.683,38.603,-515.9909759999848,115.0,33.243989971171615
-28.687,38.598,-512.6022239999816,115.0,34.10943451447976
-28.689,38.592,-503.92651199997886,115.0,36.31490995782845
-28.69,38.587,-495.60071999998934,115.0,38.8093672385045
-28.691,38.58,-483.2887199999748,115.0,43.38771500599337
-28.689,38.575,-469.97519999998485,115.0,45.05232500627065
-28.684,38.572,-455.6411519999854,115.0,46.695695830361316
-28.678,38.568,-437.6160959999743,115.0,48.71986140419875
-28.673,38.564,-421.2365279999734,115.0,50.53767117396943
-28.667,38.562,-407.17809599997327,115.0,52.0983228731333
-28.66,38.557,-391.9112799999982,115.0,53.76550241569899
-28.653,38.556,-385.0361919999881,115.0,54.51868481333378
-28.648,38.559,-387.47300799998965,115.0,54.26038781451262
-28.64,38.559,-381.8514399999909,115.0,54.88102533445917
-28.636,38.555,-371.2391199999942,115.0,56.03517649194969
-28.631,38.552,-361.9425279999948,115.0,57.04979129525442
-28.625,38.55,-353.9499999999902,115.0,57.92573427501266
-28.618,38.548,-345.32281599999857,115.0,58.874629845129846
-28.612,38.547,-339.33121599998964,115.0,59.53984518389635
-28.606,38.547,-335.25500799999236,115.0,60.00547962240683
-28.661,38.625,-528.5410000000002,112.0,27.164787434015913
-28.666,38.626,-534.7047039999943,112.0,25.694600384744145
-28.672,38.628,-548.0067839999853,112.0,22.51155052184283
-28.677,38.626,-552.180047999979,112.0,21.5157648355678
-28.681,38.625,-556.7279999999861,112.0,20.42996302747961
-28.685,38.622,-557.2816799999822,112.0,20.305025435168602
-28.686,38.615,-544.9293599999876,112.0,23.279836714515003
-28.687,38.61,-536.581679999984,112.0,25.29621837356994
