Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.6_mGal,Bouguer_Completa_2.6_mGal
-155.038129,19.33209,30.0,978849.44,978589.3637110387,260.0762889612233,256.80574896122334,279.9999358154858
-155.038296,19.33209,30.0,978849.31,978589.3637110387,259.9462889613351,256.6757489613351,279.84925916633756
-155.037793,19.332256,30.0,978849.25,978589.3730656567,259.87693434325047,256.6063943432505,279.79332720899464
-155.278466,19.399923,1106.0,978682.13,978261.0858281959,421.04417180409655,300.47026380409653,314.713670026358
-155.054616,19.722401,7.0,978861.94,978618.6465897284,243.2934102715226,242.5302842715226,254.04453126916005
-155.301293,19.437587,1204.0,978656.13,978232.9773161034,423.1526838965947,291.89501189659467,306.23715353251526
-155.275292,19.43192,1218.3,978656.31,978228.2441600667,428.0658399333479,295.2492105333479,313.0581762375591
-155.274956,19.43192,1218.5,978656.25,978228.1824492083,428.0675507916603,295.2291177916603,313.8620981244517
-155.27462,19.43192,1218.7,978656.06,978228.1207383793,427.93926162074786,295.07902502074785,314.02770810556615
-155.274285,19.43192,1219.1,978656.0,978227.9973167251,428.0026832749136,295.0988394749136,314.220295879931
-155.273964,19.43192,1219.0,978656.0,978228.0281721192,427.97182788082864,295.07888588082864,314.258443783857
-155.273461,19.432088,1218.9,978655.94,978228.068537096,427.87146290391684,294.98942270391683,314.1387716822259
-155.272957,19.432922,1219.0,978656.06,978228.0848908181,427.97510918194894,295.08216718194893,313.93327677793087
-155.272622,19.432088,1218.8,978656.0,978228.0993925161,427.90060748392716,295.02946908392715,314.21007085328506
-155.272118,19.432088,1217.7,978656.44,978228.4388022282,428.0011977717513,295.2499791717513,314.30267235266496
-155.27163,19.432088,1216.5,978656.88,978228.8090675337,428.07093246630393,295.4505354663039,314.32225077055926
-155.271294,19.432088,1215.2,978657.25,978229.210188528,428.0398114719428,295.56113787194283,314.18227543388866
-155.270791,19.432088,1214.3,978657.5,978229.4878878208,428.012112179189,295.631554779189,313.81482021972556
-155.270455,19.432088,1211.3,978658.25,978230.4135530095,427.8364469904918,295.7829435904918,313.4996478119577
-155.270119,19.432088,1209.4,978658.69,978230.9998082712,427.6901917287614,295.8438225287614,313.2923455622769
-155.269799,19.432088,1207.6,978659.13,978231.5552085015,427.5747914984822,295.92465469848224,313.139547522879
-155.269631,19.432088,1206.5,978659.44,978231.8946199764,427.54538002354093,296.01516302354094,313.09243864917505
-155.269127,19.432088,1205.5,978659.63,978232.2031760258,427.4268239742378,296.0056249742378,312.94866888856916
-155.268792,19.432088,1204.7,978659.88,978232.4500209562,427.4299790437799,296.0959944437799,312.93459407531054
-155.268288,19.43192,1203.6,978660.19,978232.7799233501,427.41007664985955,296.1960118498596,312.9498590212704
-155.267952,19.43192,1202.9,978660.44,978232.9959128456,427.4440871543484,296.30633495434836,312.95890037555415
-155.267632,19.431755,1202.6,978660.56,978233.0791401808,427.4808598192176,296.3758130192176,313.0351297964519
-155.267128,19.431755,1201.7,978660.75,978233.3568410982,427.39315890183207,296.38622830183203,312.8260181551526
-155.266793,19.431755,1201.7,978660.75,978233.3568410982,427.39315890183207,296.38622830183203,312.24568309686595
-155.266289,19.431589,1201.6,978660.81,978233.3783005745,427.43169942556415,296.43567062556417,311.8508966455222
-155.265953,19.431589,1201.4,978661.0,978233.4400119265,427.559988073539,296.585762873539,311.9221809294456
-155.265618,19.431421,1202.0,978660.81,978233.2453685916,427.5646314084297,296.52499540842973,311.9890666268072
-155.26513,19.431421,1201.9,978660.81,978233.2762242582,427.5337757418165,296.50504154181647,311.92166921426036
-155.264794,19.431421,1201.9,978660.81,978233.2762242582,427.5337757418165,296.50504154181647,311.9023281212319
-155.26429,19.431255,1202.2,978660.63,978233.1742612257,427.45573877426796,296.394299174268,311.8950041120056
-155.263955,19.431255,1203.0,978660.38,978232.9274159987,427.4525840013521,296.3039300013521,311.88608754460637
-155.263451,19.431087,1203.1,978660.25,978232.8870511447,427.36294885526877,296.20339305526875,311.8733395302805
-155.263131,19.431087,1202.9,978660.19,978232.9487624345,427.2412375654094,296.10348536540937,311.7093028883139
-155.262795,19.430921,1202.3,978660.31,978233.1245004729,427.1854995271424,296.11315812714236,311.7122299415154
-155.262291,19.430921,1201.4,978660.38,978233.4022014325,426.97779856750276,296.0035733675028,311.1592959125833
-155.261956,19.430755,1200.5,978660.69,978233.6705066862,427.0194933137391,296.14338431373903,311.43833893857493
-155.26162,19.430755,1199.6,978660.88,978233.9482079424,426.93179205758497,296.153799257585,311.4666424949951
-155.261132,19.430587,1198.5,978661.13,978234.2781116974,426.8518883025972,296.1938153025972,311.70310248886034
-155.26046,19.430587,1197.8,978661.13,978234.4941017332,426.63589826680254,296.05413786680253,311.5698903650884
-155.260292,19.430587,1198.0,978661.0,978234.4323902931,426.56760970689356,295.96404570689356,311.45814422806535
-155.259957,19.430587,1199.3,978660.44,978234.0312660182,426.4087339817779,295.6634465817779,311.0512244025758
-155.259621,19.430587,1204.2,978658.88,978232.519338382,426.3606616180623,295.0811860180623,310.0948676530353
-155.259453,19.430587,1207.7,978657.88,978231.4393921745,426.44060782552697,294.779569225527,309.88837129329
-155.259285,19.430253,1208.7,978657.56,978231.1119318773,426.4480681227287,294.67801152272875,311.1269523303795
-155.258965,19.430088,1209.7,978657.25,978230.7940372751,426.4559627248673,294.5768881248673,312.4301360651861
-155.258797,19.429922,1209.7,978657.19,978230.7846417673,426.4053582326742,294.5262836326742,312.8488458716697
-155.258629,19.429754,1209.6,978657.13,978230.8059886888,426.32401131116785,294.4558385111678,312.7992638801083
-155.258126,19.429588,1209.6,978657.0,978230.7965933171,426.2034066829365,294.33523388293645,310.40500740091653
-155.25779,19.429422,1209.7,978657.0,978230.7563424419,426.2436575581087,294.3645829581087,309.8885690321787
-155.037457,19.332424,30.0,978848.75,978589.3825330493,259.3674669506727,256.0969269506727,279.23708889588875
-155.037457,19.332424,30.0,978848.88,978589.3825330493,259.49746695067734,256.22692695067735,279.3670888958934
-155.037625,19.332424,30.0,978848.81,978589.3825330493,259.42746695072856,256.1569269507286,279.3102277971271
-155.037625,19.332256,30.0,978848.94,978589.3730656567,259.5669343431946,256.2963943431946,279.49469402345727
-155.037793,19.332256,30.0,978848.88,978589.3730656567,259.5069343432551,256.23639434325514,279.4233272089993
-155.037961,19.332256,30.0,978848.25,978589.3730656567,258.87693434325047,255.60639434325046,278.7760478789944
-155.037961,19.33209,30.0,978848.81,978589.3637110387,259.4462889613351,256.1757489613351,279.38978648755995
-155.038129,19.33209,30.0,978849.06,978589.3637110387,259.6962889613351,256.4257489613351,279.61993581559756
-155.038129,19.33209,30.0,978849.19,978589.3637110387,259.8262889612233,256.55574896122334,279.7499358154858
-155.038296,19.33209,30.0,978849.06,978589.3637110387,259.6962889613351,256.4257489613351,279.59925916633756
-155.038296,19.33209,30.0,978848.94,978589.3637110387,259.5762889612233,256.30574896122334,279.4792591662258
-155.038464,19.33209,30.0,978848.94,978589.3637110387,259.5762889612233,256.30574896122334,279.4580181775169
-155.038632,19.33209,30.0,978848.31,978589.3637110387,258.9462889613351,255.67574896133507,278.8065907922385
-155.0388,19.33209,30.0,978848.75,978589.3637110387,259.3862889612792,256.1157489612792,279.22512189416796
-155.0388,19.33209,30.0,978848.75,978589.3637110387,259.3862889612792,256.1157489612792,279.22512189416796
-155.0388,19.33209,30.0,978849.0,978589.3637110387,259.6362889612792,256.3657489612792,279.47512189416796
-155.038968,19.331922,30.0,978848.94,978589.3542438049,259.5857561950106,256.31521619501063,279.44658682470833
-155.253122,19.405589,1133.0,978673.69,978253.0747829556,420.61521704436745,297.09782304436743,311.7694371898445
-155.252954,19.404589,1128.8,978674.75,978254.3142267986,420.4357732014032,297.3762548014032,311.8068922680528
-155.252954,19.404255,1126.7,978675.25,978254.9433354916,420.3066645084182,297.47608390841816,312.12440895523844
-155.253122,19.403922,1124.5,978675.63,978255.6033584963,420.0266415036749,297.43590050367493,312.3119908438706
-155.25329,19.403588,1122.4,978676.13,978256.2324690943,419.89753090566956,297.53572770566956,312.63320151162645
-155.25329,19.403422,1120.3,978676.75,978256.8710782469,419.8789217531448,297.7460563531448,313.0577191903029
-155.25329,19.403088,1118.2,978677.38,978257.5001905251,419.8798094749218,297.9758818749218,313.5033499634793
-155.25329,19.402588,1116.3,978677.81,978258.0582056502,419.75179434986785,298.05500094986786,313.77486556812414
-155.253458,19.402089,1114.5,978678.19,978258.5854214551,419.6045785448514,298.1040175448514,314.0007938631615
-155.253458,19.401089,1113.7,978678.38,978258.7757479304,419.60425206960645,298.19090546960643,312.78447458491667
-155.253458,19.400089,1113.0,978678.5,978258.9352199489,419.5647800511215,298.22774605112147,312.85024469852976
-155.25329,19.399423,1111.0,978678.94,978259.5147142175,419.4252857824322,298.30628778243215,313.13673387737674
-155.25329,19.398923,1108.8,978679.25,978260.1653069387,419.0846930613043,298.2055346613043,313.27435898376837
-155.253122,19.39859,1106.9,978679.56,978260.7327688793,418.82723112078384,298.1552069207838,313.4147371495149
-155.253122,19.39859,1106.8,978679.44,978260.7636259666,418.6763740333263,298.0152516333263,313.28488648068014
-155.252954,19.39809,1105.4,978679.69,978261.1673643684,418.5226356314961,298.01413843149606,313.4213441923986
-155.252634,19.397256,1104.9,978679.63,978261.2745125383,418.3554874616675,297.9014992616675,312.50260052053324
-155.25213,19.396423,1103.8,978679.56,978261.566861566,417.99313843401615,297.65907003401617,312.29644498634354
-155.251962,19.395923,1102.1,978679.69,978262.0631746859,417.62682531401515,297.47808751401516,312.3013036084427
-155.251794,19.395423,1099.9,978680.06,978262.7137745753,417.3462254247861,297.4373272247861,312.49875092896724
-155.251626,19.39509,1098.0,978680.38,978263.2812418999,417.09875810006633,297.3969941000663,312.6612242777596
-155.251291,19.394422,1096.6,978680.56,978263.6754925051,416.8845074949786,297.3353686949786,312.7609361752004
-155.250787,19.393756,1098.2,978679.75,978263.1441412468,416.6058587532025,296.88229115320246,312.1676166254783
-155.250619,19.393423,1100.1,978679.06,978262.5390372925,416.52096270758193,296.5902609075819,311.67159505366783
-155.250299,19.393257,1102.3,978678.13,978261.8507996984,416.27920030162204,296.10865890162205,311.0395483568734
-155.250299,19.393089,1102.3,978678.06,978261.841306244,416.21869375603274,296.04815235603274,310.986080744913
-155.249963,19.392589,1102.3,978678.88,978261.813052472,417.0669475280447,296.8964061280447,311.86169389774284
-155.249292,19.391923,1100.8,978679.38,978262.2382764549,417.14172354515176,297.13470914515176,311.80634222563685
-155.248956,19.391256,1098.6,978679.63,978262.8794456219,416.75055437814444,296.9833795781444,311.56864010822454
-155.247964,19.390422,1095.5,978679.88,978263.7888957817,416.09110421827063,296.66188521827064,311.61512837305764
-155.247461,19.389923,1093.2,978679.88,978264.4704183973,415.40958160266746,296.23110400266745,311.44194973141816
-155.247293,19.389589,1091.1,978679.94,978265.0995502411,414.84044975880533,295.8909099588053,311.30780920972654
-155.246957,19.389257,1089.2,978680.13,978265.6670813466,414.4629186533857,295.72051305338573,311.0018048385479
-155.246789,19.388757,1087.3,978680.44,978266.2251216356,414.2148783643497,295.6796069643497,310.3296330341931
-155.246622,19.388256,1085.0,978680.88,978266.9065361139,413.9734638860682,295.6889338860682,310.4872899432036
-155.246454,19.387924,1082.8,978681.25,978267.5666422206,413.6833577794023,295.6386673794023,310.67164952531255
-155.246286,19.38759,1080.7,978681.69,978268.1957789143,413.4942210856825,295.6784684856825,310.9355028985171
-155.245965,19.387422,1076.8,978682.13,978269.3897292884,412.740270711598,295.349688311598,311.00787969552385
-155.24563,19.386922,1075.0,978682.31,978269.916917783,412.3930822170805,295.19873221708053,311.05236375171444
-155.245126,19.386257,1073.0,978682.69,978270.4965013998,412.1934986001579,295.2171846001579,311.254384726505
-155.244623,19.385589,1072.0,978682.44,978270.7673414426,411.6726585573051,294.8053625573051,310.85864972219747
-155.244287,19.385257,1071.0,978682.94,978271.0571627811,411.88283721881453,295.1245592188145,311.07072086833966
-155.243631,19.384424,1067.6,978684.06,978272.0592672867,412.00073271337897,295.613115913379,310.4347722781813
-155.243127,19.383922,1064.4,978684.75,978273.0183563677,411.73164363228716,295.69288443228714,310.85348450058655
-155.242792,19.383422,1060.9,978685.19,978274.0701337085,411.1198662914103,295.46267009141025,310.9932956973441
-155.242288,19.382923,1057.2,978685.5,978275.1836855486,410.31631445139647,295.06248485139645,310.9823517243936
-155.2418,19.382423,1053.5,978685.81,978276.2971835152,409.5128164849011,294.66235348490113,310.95895037835317
-155.241296,19.381589,1049.8,978686.38,978277.391819745,408.9881802550517,294.54108385505174,311.1506448135807
-155.240457,19.380756,1047.3,978686.25,978278.1162209138,408.1337790861726,293.9592276861726,309.4167862008345
-155.239954,19.380256,1045.2,978686.63,978278.7359993102,407.8940006898483,293.9483870898483,309.14870752948207
-155.265954,19.401924,1121.7,978677.94,978256.3543975614,421.585602438543,299.300111838543,316.12878510370376
-155.265131,19.40209,1119.8,978677.25,978256.950061842,420.2999381580157,298.2215817580157,314.797048450025
-155.264459,19.402589,1123.7,978676.75,978255.7748540535,420.97514594648965,298.47161934648966,315.49726025004543
-155.263299,19.403256,1127.2,978676.31,978254.7325736333,421.57742636674084,298.6923367667408,316.0582789701548
-155.262292,19.403756,1129.2,978675.81,978254.1437056946,421.6662943054689,298.5631687054689,315.3312793319908
-155.261453,19.404089,1132.2,978675.06,978253.2368305507,421.8231694493443,298.3929898493443,313.92414426952706
-155.260965,19.404421,1136.2,978674.31,978252.0213340251,422.28866597497836,298.42241437497836,314.3664965001879
-155.25979,19.404923,1141.4,978672.69,978250.4451727222,422.24482727772556,297.81168207772555,314.3618336552778
-155.258127,19.405589,1142.7,978672.31,978250.0816921365,422.228307863581,297.653439263581,314.3514537199238
-155.256631,19.405423,1142.0,978672.13,978250.2883024566,421.8416975433938,297.3431415433938,312.4305598636535
-155.255121,19.405255,1138.4,978672.81,978251.3896406,421.420359400101,297.31426820010097,311.9816683140192
-155.253122,19.405589,1133.0,978673.69,978253.0747829556,420.61521704436745,297.09782304436743,311.7694371898445
-155.252786,19.405423,1130.4,978674.44,978253.8676715717,420.57232842827216,297.33838122827217,311.66401991400875
-155.251794,19.405922,1131.5,978674.31,978253.5564609211,420.75353907898534,297.3996720789853,312.6769714878151
-155.251291,19.406588,1135.8,978673.25,978252.2672803687,420.98271963128354,297.16007523128354,312.0596741451202
-155.250619,19.407422,1137.5,978672.63,978251.7898743121,420.84012568788603,296.83215068788604,311.55660433484445
-155.250131,19.407921,1137.5,978672.94,978251.8180898826,421.12191011733375,297.11393511733377,311.8327789674095
-155.249124,19.408255,1135.1,978673.19,978252.5775350662,420.61246493377257,296.86613313377256,311.3851007360653
-155.248169,19.408349,1135.1,978672.63,978252.5828503856,420.04714961443096,296.30081781443096,310.83384896319666
-155.247125,19.408423,1139.0,978671.56,978251.3836267432,420.1763732568361,296.00487125683605,310.42869470006264
-155.246622,19.408423,1142.7,978670.5,978250.241933964,420.25806603603996,295.68319743603996,310.5627475320455
-155.245798,19.408589,1148.4,978669.0,978248.4925005523,420.5074994476745,295.3112282476745,310.86670473845527
-155.244791,19.408923,1155.9,978666.81,978246.1971574803,420.6128425197676,294.5989363197676,310.11669404136
-155.243799,19.408755,1162.6,978664.75,978244.120285849,420.6297141510295,293.88538735102946,310.17591545065915
-155.24296,19.409756,1168.3,978663.56,978242.4180870584,421.1419129417045,293.7761835417045,311.50413228006227
-155.246454,19.387924,1082.8,978680.94,978267.5666422206,413.3733577793464,295.3286673793464,310.36164952525667
-155.246454,19.38809,1080.5,978680.94,978268.2857414238,412.65425857610535,294.86030957610535,310.1245213267196
-155.246454,19.388589,1085.5,978679.81,978266.7710625825,413.03893741755746,294.69989841755745,309.4509940988473
-155.246454,19.388923,1086.5,978679.69,978266.4813590768,413.2086409231415,294.7605839231415,309.42998018103947
-155.246454,19.389257,1088.1,978679.44,978266.0065119277,413.4334880722454,294.8110022722454,310.0711975030532
-155.246286,19.389757,1090.3,978679.06,978265.3559005897,413.70409941032995,294.8417740103299,310.3592390203489
-155.246286,19.390256,1092.8,978678.69,978264.6126622383,414.0773377616424,294.9424673616424,310.2089975185229
-155.246286,19.39059,1093.1,978678.69,978264.538961951,414.1510380489053,294.9834622489053,310.2076035359389
-155.245798,19.390922,1093.4,978678.44,978264.465148985,413.9748510149075,294.77456981490747,309.971976493234
-155.245462,19.39109,1095.3,978677.75,978263.8883538366,413.86164616339374,294.45423076339375,309.4702608602995
-155.244958,19.391424,1095.3,978677.69,978263.9072260794,413.7827739205677,294.3753585205677,309.6009532816135
-155.244623,19.39159,1096.2,978677.38,978263.638890796,413.7411092040129,294.23557760401286,309.39036742118
-155.254129,19.399757,1114.7,978678.13,978258.39188537,419.73811462998856,298.21575002998856,313.13086546898654
-155.252634,19.399257,1108.9,978678.63,978260.153328595,418.47667140502017,297.5866112050202,312.6279282582909
-155.253458,19.400089,1113.0,978678.13,978258.9352199489,419.19478005112614,297.8577460511261,312.4802446985344
-155.25329,19.399423,1111.0,978678.56,978259.5147142175,419.04528578254394,297.9262877825439,312.7567338774885
-155.253625,19.399589,1113.0,978678.06,978258.906957515,419.15304248500615,297.81600848500614,312.52041171858355
-155.254297,19.399757,1113.9,978678.13,978258.6387409453,419.4912590547465,298.05610885474647,313.05074925748994
-155.2548,19.399923,1115.4,978677.88,978258.1852699008,419.6947300991742,298.0960528991742,312.935502983445
-155.255456,19.399923,1118.2,978677.5,978257.3212763014,420.17872369859833,298.27479609859836,312.82478493188086
-155.25596,19.399923,1119.4,978677.0,978256.9509936643,420.04900633567013,298.0142571356701,312.4357025349626
-155.256128,19.399757,1120.0,978676.88,978256.7564693212,420.1235306788003,298.0233706788003,312.3866836292637
-155.256631,19.399589,1119.5,978677.0,978256.9012575571,420.09874244290404,298.053091442904,312.46236287376973
-155.25712,19.399589,1119.7,978676.94,978256.8395438098,420.1004561901791,298.0330015901791,312.4138684308725
-155.257623,19.399589,1119.0,978677.38,978257.0555419514,420.3244580485625,298.3333160485625,312.77367956806813
-155.257455,19.399923,1120.4,978676.88,978256.6424249507,420.23757504927926,298.09380784927924,312.38932585624923
-155.256967,19.400257,1119.9,978676.94,978256.8155888297,420.12441117025446,298.03515297025444,312.38134163387923
-155.257791,19.398923,1117.3,978677.44,978257.5424645483,419.8975354516879,298.0917240516879,312.7126481285478
-155.258462,19.398923,1117.7,978677.25,978257.4190369394,419.83096306060906,297.98154446060903,312.4748673635732
-155.258966,19.398923,1119.6,978677.06,978256.8327560688,420.22724393126555,298.1706911312656,312.4689456233917
-155.259454,19.398923,1121.3,978676.44,978256.3081893901,420.13181060983334,297.88992720983333,312.1850147930956
-155.260126,19.398756,1121.6,978676.69,978256.2061796148,420.4838203851832,298.2092315851832,312.53971591332345
-155.260629,19.398756,1121.9,978676.5,978256.1136090724,420.38639092759695,298.07909672759695,312.4431182978733
-155.261301,19.398923,1122.2,978676.19,978256.0304778088,420.1595221911557,297.8195225911557,312.22062911198395
-155.261789,19.399257,1120.7,978676.38,978256.5122092434,419.8677907566307,297.6913181566307,311.9300179735264
-155.262125,19.399423,1118.7,978676.31,978257.1387296107,419.1712703893427,297.21283378934265,311.8934198341585
-155.257959,19.398424,1117.4,978677.19,978257.4834031443,419.70659685565624,297.88988365565626,312.4518211518647
-155.257959,19.397922,1116.6,978677.5,978257.7018849937,419.79811500629876,298.06861620629877,312.7280828014787
-155.257791,19.397422,1115.7,978677.19,978257.9513375561,419.23866244382225,297.60727984382225,312.4304519204353
-155.257791,19.396757,1114.9,978677.31,978258.1606085037,419.1493914963212,297.6052232963212,312.39656420162623
-155.250299,19.388589,1092.3,978680.0,978264.6727645192,415.32723548077047,296.24687408077045,311.2416829889282
-155.250619,19.388423,1091.4,978680.06,978264.9411015587,415.11889844131656,296.13665324131654,311.0274576684176
-155.250787,19.388256,1090.9,978680.06,978265.085953088,414.9740469120443,296.04631071204426,310.8821397435453
-155.251291,19.387924,1088.3,978680.81,978265.8694866878,414.94051331223454,296.29622391223455,310.8317478595357
-155.251626,19.38759,1087.9,978680.44,978265.9740466842,414.4659533157246,295.8652711157246,310.399765071043
-155.251962,19.387422,1087.6,978680.56,978266.0571276605,414.50287233956624,295.93489553956624,310.49913964816835
-155.252298,19.38709,1086.9,978680.5,978266.254373177,414.2456268230453,295.7539626230453,310.39541848205357
-155.252634,19.386756,1085.8,978680.69,978266.5749354882,414.1150645117741,295.7433201117741,310.5028460419429
-155.252954,19.386423,1086.7,978680.38,978266.2784073347,414.10159266530536,295.63173206530536,310.3098847586583
-155.253458,19.386089,1085.6,978680.56,978266.5989702492,413.96102975087706,295.61108895087705,310.45274670564953
-155.252298,19.386257,1084.4,978681.13,978266.9787493635,414.1512506365543,295.9321314365543,310.85918780555954
-155.251794,19.385589,1082.6,978681.19,978267.4964469706,413.6935530293267,295.67066622932674,310.8107335351601
-155.252954,19.387422,1087.3,978680.44,978266.149699702,414.2903002979001,295.7550288979001,310.32976210736314
-155.25329,19.38809,1089.1,978680.56,978265.632006341,414.9279936590465,296.1964898590465,310.7763281293477
-155.253625,19.388757,1090.9,978680.13,978265.1142580402,415.0157419597963,296.08800575979626,310.5930582225279
-155.253961,19.389257,1091.4,978680.38,978264.9882206654,415.3917793346336,296.4095341346336,311.48913635521603
-155.254297,19.389757,1092.0,978680.44,978264.8313265995,415.60867340047844,296.5610174004784,311.61205578554365
-155.2548,19.390422,1093.3,978680.69,978264.4677551291,416.22224487084895,297.03286547084895,311.9251197292486
-155.254953,19.390922,1093.9,978680.5,978264.3108627073,416.1891372926766,296.9343470926766,311.7463226011551
-155.255121,19.39159,1095.8,978680.31,978263.7623196546,416.54768034548033,297.08575594548034,311.6812201835377
-155.255624,19.392257,1096.2,978680.19,978263.676579809,416.513420190895,297.00788859089494,311.53852112225957
-155.255624,19.392757,1099.3,978680.19,978262.7482601763,417.4417398236692,297.5982524236692,312.0618795386527
-155.25596,19.393423,1101.3,978679.88,978262.168751493,417.7112485070247,297.6497251070247,312.7795551704121
-155.256296,19.393922,1105.4,978679.06,978260.9318081931,418.12819180695806,297.61969460695803,312.36854427369815
-155.257791,19.396257,1112.3,978677.81,978258.9346312132,418.8753687868593,297.61464738685936,312.17312837091174
-155.257455,19.395923,1110.6,978678.31,978259.440323865,418.86967613501474,297.79428533501476,312.17792732800467
-155.25712,19.395589,1111.0,978677.88,978259.2980199076,418.581980092451,297.46298209245094,311.90745645325967
-155.256967,19.395256,1110.2,978678.06,978259.5260568099,418.53394319012295,297.5021595901229,311.86880882237045
-155.256464,19.394422,1109.0,978678.25,978259.8492096076,418.4007903924212,297.4998283924212,311.8693285838947
-155.278466,19.399923,1106.0,978682.31,978261.0858281959,421.2241718041478,300.65026380414776,314.8936700264092
-155.301293,19.437587,1204.0,978656.19,978232.9773161034,423.21268389653414,291.95501189653413,306.29715353245473
-155.054784,19.722567,7.0,978862.0,978618.6561031054,243.3438968945993,242.5807708945993,254.08952634153346
-155.278466,19.399923,1106.0,978682.5,978261.0858281959,421.4141718040919,300.8402638040919,315.08367002635333
-155.301293,19.437587,1204.0,978656.13,978232.9773161034,423.1526838965947,291.89501189659467,306.23715353251526
-155.054784,19.722567,7.0,978861.94,978618.6561031054,243.28389689454343,242.52077089454343,254.02952634147758
-155.104456,19.388755,865.6,978711.19,978334.6393166416,376.55068335833494,282.18470255833495,305.38265199350906
-155.103298,19.388921,845.5,978716.19,978340.8516982519,375.33830174803734,283.16358274803736,303.8203403287938
-155.102291,19.388921,826.6,978721.06,978346.6844263484,374.3755736516323,284.2612948516323,302.55016958446066
-155.101467,19.389087,815.0,978724.0,978350.2737059331,373.7262940668734,284.8766240668734,304.376144285839
-155.101131,19.388921,808.9,978725.44,978352.146869538,373.2931304619415,285.1084702619415,304.85385692505133
-155.100292,19.389921,794.6,978729.31,978356.6165607566,372.69343924347777,286.06773644347777,304.16660477641784
-155.099468,19.390588,781.7,978732.81,978360.6354040996,372.174595900462,286.955225300462,304.7338471331755
-155.097957,19.39092,770.0,978735.69,978364.2650010085,371.4249989914242,287.48113899142425,306.14652641640106
-155.096965,19.391754,759.3,978738.56,978367.6143611872,370.9456388128456,288.16827141284557,306.37064958143384
-155.095623,19.392421,748.5,978741.19,978370.9851655575,370.2048344424693,288.6048614424693,305.44913714377304
-155.094295,19.393087,739.4,978743.75,978373.8312703987,369.9187296013115,289.3108204013115,306.8509119432412
-155.094631,19.39392,737.6,978743.81,978374.4338644926,369.3761355074821,288.9644587074821,306.5746320350708
-155.101802,19.384088,809.8,978724.5,978351.5960979682,372.9039020318305,284.6211256318305,303.56532949684396
-155.102123,19.384921,802.4,978727.0,978353.926896525,373.07310347503517,285.5970602750352,303.59459734953276
-155.10313,19.385255,801.8,978727.56,978354.1309321289,373.4290678711841,286.0184354711841,303.89155671797084
-155.10313,19.386255,808.3,978726.31,978352.1814268535,374.1285731465323,286.0093237465323,304.164291182305
-155.101955,19.386087,799.1,978728.25,978355.0111914524,373.2388085476123,286.12252474761226,304.3292638002642
-155.100963,19.386255,788.2,978730.69,978358.3845974464,372.3054025535239,286.3774149535239,304.59031514552316
-155.099468,19.386754,779.5,978732.38,978361.0977588332,371.2822411668021,286.3027101668021,304.04741667340863
-155.098125,19.386754,775.4,978732.63,978362.3630945307,370.26690546935424,285.73434826935426,304.0083676435047
-155.09663,19.386421,763.8,978734.88,978365.9242706802,368.9557293198304,285.6877809198304,304.37892562280314
-155.093624,19.385587,739.3,978740.38,978373.4384035239,366.9415964761283,286.34458907612833,305.0351149094256
-155.092128,19.385421,729.5,978742.44,978376.4535488766,365.98645112337545,286.4578201233754,304.377937361012
-155.089962,19.385087,720.0,978744.06,978379.3666304047,364.69336959533393,286.20040959533395,304.03274691732645
-155.087963,19.385755,706.0,978747.88,978383.7251537335,364.15484626649413,287.18813826649415,305.26671841378766
-155.105631,19.390588,866.2,978711.31,978334.5577153135,376.7522846865468,282.3208930865468,305.70518357053516
-155.106791,19.390254,877.7,978708.25,978330.9898897237,377.26011027628556,281.57501167628556,306.1541878556294
-155.107966,19.389921,867.8,978710.81,978334.026261032,376.783738968079,282.177918568079,305.2696638675662
-155.108622,19.388421,844.5,978716.56,978341.1320588209,375.4279411791358,283.3622401791358,303.28175935021557
-155.108286,19.387588,844.1,978716.44,978341.2084424322,375.2315575677203,283.2094637677203,303.1899164566201
-155.105464,19.391254,847.9,978716.5,978340.242851638,376.2571483619977,283.82078616199766,305.9259032134405
-155.105296,19.391921,837.2,978719.25,978343.5826555759,375.6673444240587,284.3974748240587,305.46804066667744
-155.105128,19.392755,818.0,978724.38,978349.5551151178,374.8248848821968,285.64816088219675,304.2825651934835
-155.104624,19.393588,804.8,978728.06,978353.6758838231,374.3841161769815,286.64642977698145,303.5788061995698
-155.10496,19.394754,794.1,978730.81,978357.0439568576,373.7660431424156,287.1948493424156,305.0515123672949
-155.105464,19.395587,782.7,978734.0,978360.6092632102,373.39073678979184,288.0623481897918,305.6258531997918
-155.106288,19.396255,773.3,978736.5,978363.5480267606,372.95197323942557,288.64835383942557,305.19339636697566
-155.106791,19.397087,768.3,978737.75,978365.1381445564,372.61185544356704,288.85332604356705,304.9061286750689
-155.099636,19.380588,764.3,978731.94,978365.4404950805,366.4995049193967,283.1770475193967,301.0281231802328
-155.100292,19.382255,778.0,978729.31,978361.306557842,368.00344215810765,283.1874381581076,302.43516981818675
-155.101467,19.383254,795.4,978726.0,978355.9930442582,370.00695574178826,283.29403854178827,302.3077499791159
-155.103801,19.387088,810.8,978725.81,978351.4569493209,374.35305067920126,285.9612562792013,304.92099778963063
-155.108286,19.390754,845.7,978717.31,978340.8935391332,376.41646086680703,284.21993826680705,304.8918073189398
-155.109294,19.391088,805.1,978728.38,978353.4420371377,374.9379628623137,287.16757106231375,304.7114697282685
