Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.326,38.493,796.8335999999898,128.0,147.0587753945714
-28.322,38.493,748.2739999999205,128.0,147.52911509418672
-28.32,38.495,628.6700000000889,128.0,151.9532951396338
-28.319,38.498,446.50840000012784,128.0,148.4197503198011
-28.316,38.499,364.49559999994506,128.0,148.63834136894593
-28.314,38.498,376.69280000014817,128.0,145.671071535777
-28.313,38.496,453.3071999999293,128.0,146.50647209816114
-28.313,38.494,536.9807999999675,128.0,146.9749007493769
-28.312,38.491,635.7444000000934,128.0,148.98944308710008
-28.389,38.455,1274.7639999999697,128.0,167.4453056766638
-28.309,38.491,598.8780000000816,128.0,148.9110382896828
-28.306,38.491,567.5064000000722,128.0,148.19526807430077
-28.304,38.491,550.4376000000477,128.0,147.93628336590558
-28.302,38.49,566.8260000000035,128.0,145.96839076846473
-28.3,38.488,616.720000000053,128.0,144.82522739556725
-28.298,38.486,663.8944000000646,128.0,145.7243451393504
-28.296,38.485,679.7700000000008,128.0,142.65540691285474
-28.294,38.483,712.2180000000875,128.0,145.9492311443194
-28.291,38.48,750.3300000000095,128.0,143.07537245930104
-28.288,38.48,735.8220000000474,128.0,144.90840641267886
-28.285,38.48,703.4800000000915,128.0,144.9384115525256
-28.282,38.481,635.9152000000281,128.0,143.37339514649398
-28.279,38.482,589.5976000000499,128.0,143.68347305375232
-28.277,38.481,600.4572000000329,128.0,142.69951528837262
-28.274,38.479,662.9676000000567,128.0,148.10668888595134
-28.272,38.477,713.2528000000405,128.0,144.5521020058656
-28.27,38.476,721.6240000000228,128.0,145.43692511403248
-28.268,38.476,710.9716000000282,128.0,144.96748809320866
-28.265,38.476,693.4180000000233,128.0,144.97484276813262
-28.263,38.476,676.22840000003,128.0,146.15297743959655
-28.26,38.476,646.6200000000276,128.0,143.67442863687444
-28.258,38.477,602.7960000000185,128.0,143.86546444100847
-28.255,38.478,544.0319999999595,128.0,144.3876526527911
-28.253,38.48,486.43200000009153,128.0,143.60479665555977
-28.251,38.481,447.8888000000504,128.0,144.05222253636003
-28.248,38.482,396.1892000000807,128.0,143.76187062944734
-28.246,38.484,330.0347999999781,128.0,145.09543818373837
-28.243,38.486,242.98200000004914,128.0,144.2619227183321
-28.244,38.489,199.06320000011522,128.0,141.4110240440317
-28.244,38.492,122.73120000008743,128.0,144.58952066499887
-28.244,38.494,73.1459999999932,128.0,141.01676228962654
-28.383,38.457,1238.5344000000782,128.0,165.79084471665828
-28.392,38.455,1352.9379999999624,128.0,170.39290099136036
-28.428,38.427,55.42479999998561,128.0,140.51554103959802
-28.431,38.428,75.6463999999635,128.0,141.3794028981855
-28.433,38.428,80.41639999995434,128.0,141.68010479986376
-28.436,38.429,100.17560000002211,128.0,140.0925483617953
-28.439,38.431,132.55159999998605,128.0,141.1962412113339
-28.44,38.434,154.36799999995796,128.0,140.73098874464455
-28.441,38.438,233.18520000007237,128.0,144.03192373406927
-28.442,38.442,349.3647999999698,128.0,144.89971339161707
-28.443,38.445,432.3279999999377,128.0,148.8323214617107
-28.444,38.448,511.60800000006736,128.0,149.9506601340487
-28.447,38.449,505.03200000000356,128.0,147.70523282594016
-28.45,38.45,488.0000000001203,128.0,145.0589756812673
-28.452,38.453,528.6136000000499,128.0,146.53148330860796
-28.454,38.455,551.7120000000021,128.0,145.45893498529128
-28.456,38.458,591.7860000000106,128.0,143.23506619181245
-28.454,38.459,634.0020000000794,128.0,145.7687014127249
-28.451,38.46,690.2320000000204,128.0,147.44789322407195
-28.447,38.46,745.6600000000349,128.0,148.4781397705081
-28.444,38.462,827.9944000000426,128.0,149.48592275664384
-28.441,38.464,913.6456000000037,128.0,152.23163895977942
-28.437,38.465,1000.1460000000236,128.0,153.54574078827767
-28.435,38.463,1003.7400000000418,128.0,151.989575296055
-28.432,38.461,1033.6919999999764,128.0,158.36518633514873
-28.429,38.459,1078.8892000000699,128.0,160.59307248624475
-28.427,38.458,1116.2711999999744,128.0,162.344094495976
-28.424,38.457,1184.2776000000463,128.0,166.7906249356468
-28.42,38.457,1289.4020000000037,128.0,169.5658902122209
-28.417,38.457,1371.2180000000074,128.0,173.58709950217036
-28.413,38.457,1492.4376000000689,128.0,181.25772934626417
-28.41,38.457,1589.2020000001146,128.0,189.77123044706275
-28.407,38.456,1614.7848000003255,128.0,191.43397466728777
-28.403,38.457,1707.477600000213,128.0,198.9807818746256
-28.4,38.456,1608.030000000346,128.0,190.6842988854476
-28.397,38.456,1549.783600000311,128.0,187.87990765296234
-28.394,38.455,1408.1259999999397,128.0,177.87421152022085
-28.395,38.423,40.35800000003914,128.0,147.09140052050782
-28.392,38.425,81.73999999994768,128.0,145.15714711948849
-28.388,38.425,102.66999999992578,128.0,145.44453220959255
-28.385,38.424,96.22599999998768,128.0,145.31992589864902
