longitude,latitude,AB (mGal)
55.33172947236147,-21.21688997370026,250.0
55.332289675133616,-21.217718329212147,250.0
55.332849877905765,-21.218546684724036,250.0
55.333410080677915,-21.219375040235924,250.0
55.333970283450064,-21.220203395747813,250.0
55.334530486222214,-21.2210317512597,250.0
55.33509068899436,-21.22186010677159,250.0
55.33565089176651,-21.22268846228348,250.0
55.33621109453866,-21.223516817795367,250.0
55.33677129731081,-21.224345173307256,250.0
55.33733101033312,-21.22517385788095,250.0
55.33788620763623,-21.226005576556116,250.0
55.33844140493934,-21.226837295231284,250.0
55.338996602242446,-21.227669013906453,250.0
55.339551799545546,-21.228500732581622,250.0
55.340106996848654,-21.229332451256788,250.0
55.34066219415176,-21.230164169931957,250.0
55.34121739145487,-21.230995888607126,250.0
55.341772588757976,-21.231827607282295,250.0
55.342327786061084,-21.232659325957464,250.0
55.342882983364184,-21.23349104463263,250.0
55.34343818066729,-21.234322763307798,250.0
55.3439933779704,-21.235154481982967,250.0
55.34454857527351,-21.235986200658136,250.0
55.345103772576614,-21.2368179193333,250.0
55.3456415674208,-21.23765941558895,250.0
55.34606315167872,-21.238566204822167,250.0
55.34648473593664,-21.23947299405538,250.0
55.34690632019456,-21.240379783288596,250.0
55.347327904452484,-21.24128657252181,250.0
55.347749488710406,-21.24219336175502,250.0
55.34817107296833,-21.243100150988237,250.0
55.34859265722625,-21.24400694022145,250.0
55.34901424148417,-21.244913729454666,250.0
55.34943582574209,-21.24582051868788,250.0
55.35000824764784,-21.2466400724671,250.0
55.350583972085985,-21.247457716259547,250.0
55.35115969652412,-21.248275360051995,250.0
55.351735420962264,-21.249093003844443,250.0
55.3523111454004,-21.24991064763689,250.0
55.352886869838535,-21.25072829142934,250.0
55.35346259427668,-21.251545935221788,250.0
55.354038318714814,-21.252363579014236,250.0
55.35461404315296,-21.253181222806685,250.0
55.35518976759109,-21.253998866599137,250.0
55.35570753701798,-21.254841425256195,250.0
55.35590477288211,-21.25582178132105,250.0
55.35610200874625,-21.256802137385904,250.0
55.35629924461038,-21.25778249345076,250.0
55.35649648047452,-21.258762849515616,250.0
55.35619593273451,-21.25963647757362,250.0
55.35561412050985,-21.2604498007168,250.0
55.35503230828519,-21.261263123859983,250.0
55.354241020372385,-21.261796867965096,250.0
55.3532970071294,-21.262126775523452,250.0
55.352352993886406,-21.26245668308181,250.0
55.35140898064341,-21.262786590640165,250.0
55.35046496740043,-21.263116498198517,250.0
55.349534868099006,-21.263482151693466,250.0
55.34861623769116,-21.26387726961737,250.0
55.34769760728332,-21.26427238754128,250.0
55.346778976875484,-21.264667505465184,250.0
55.34584229098518,-21.26500901773375,250.0
55.34487180904413,-21.26525019153434,250.0
55.343901327103076,-21.265491365334928,250.0
55.34293084516202,-21.265732539135517,250.0
55.34196036322097,-21.265973712936105,250.0
55.34107082998697,-21.266414369727848,250.0
55.34020671381598,-21.266917662130968,250.0
55.33934259764499,-21.267420954534085,250.0
55.338478481474006,-21.267924246937206,250.0
55.33761436530302,-21.268427539340326,250.0
55.222421032819845,-21.073409241458634,247.5
55.2233579023855,-21.073758920478525,247.5
55.22429477195115,-21.074108599498413,247.5
55.22523164151681,-21.074458278518303,247.5
55.22616851108246,-21.074807957538194,247.5
55.22710538064812,-21.075157636558085,247.5
55.22804225021377,-21.075507315577973,247.5
55.228979119779424,-21.075856994597864,247.5
55.22991598934508,-21.076206673617754,247.5
55.23085285891073,-21.076556352637642,247.5
55.231789728476386,-21.076906031657533,247.5
55.23272659804204,-21.077255710677424,247.5
55.23366346760769,-21.07760538969731,247.5
55.23460033717335,-21.077955068717202,247.5
55.235537206739004,-21.078304747737093,247.5
55.23641336183928,-21.078779826069397,247.5
55.237268708251314,-21.07929788254839,247.5
55.238124054663345,-21.079815939027384,247.5
55.238979401075376,-21.080333995506376,247.5
55.23983474748741,-21.080852051985367,247.5
55.24069009389944,-21.08137010846436,247.5
55.24154544031147,-21.081888164943354,247.5
55.2424007867235,-21.082406221422346,247.5
55.24325613313553,-21.082924277901338,247.5
55.24411147954756,-21.08344233438033,247.5
55.244966825959594,-21.08396039085932,247.5
55.245822172371625,-21.084478447338316,247.5
55.24667751878365,-21.084996503817308,247.5
55.24753286519568,-21.0855145602963,247.5
55.24838821160771,-21.08603261677529,247.5
55.24924355801974,-21.086550673254287,247.5
55.25009890443177,-21.08706872973328,247.5
55.250954250843805,-21.08758678621227,247.5
55.251809597255836,-21.088104842691262,247.5
55.25266494366787,-21.088622899170254,247.5
55.253483109284765,-21.089197745572605,247.5
55.25430001090145,-21.08977452260807,247.5
55.25511691251815,-21.09035129964354,247.5
55.25593381413484,-21.09092807667901,247.5
55.25675071575154,-21.09150485371448,247.5
55.257567617368224,-21.09208163074995,247.5
55.25838451898492,-21.092658407785418,247.5
55.25920142060161,-21.093235184820887,247.5
55.26001832221831,-21.093811961856357,247.5
55.260835223834995,-21.094388738891826,247.5
55.26165212545169,-21.094965515927296,247.5
55.262469027068384,-21.095542292962765,247.5
55.26328592868508,-21.096119069998235,247.5
55.264119756501294,-21.09667032496228,247.5
55.26496890907983,-21.097198472572664,247.5
55.26581806165838,-21.09772662018305,247.5
55.26666721423692,-21.09825476779344,247.5
55.26751636681546,-21.098782915403824,247.5
55.268365519394,-21.09931106301421,247.5
55.26921467197254,-21.099839210624594,247.5
55.27006382455109,-21.100367358234983,247.5
55.270912977129626,-21.10089550584537,247.5
55.271762129708165,-21.101423653455754,247.5
55.27261128228671,-21.10195180106614,247.5
55.27346043486525,-21.102479948676525,247.5
55.27430958744379,-21.103008096286914,247.5
55.27487551844104,-21.103826451536637,247.5
55.27542419658687,-21.104662485203598,247.5
55.2759728747327,-21.105498518870558,247.5
55.27652155287853,-21.10633455253752,247.5
55.277070231024354,-21.10717058620448,247.5
55.27761890917018,-21.10800661987144,247.5
55.278167587316005,-21.1088426535384,247.5
55.27871626546184,-21.10967868720536,247.5
55.279264943607664,-21.11051472087232,247.5
55.27981362175349,-21.11135075453928,247.5
55.280362299899316,-21.11218678820624,247.5
55.28091097804514,-21.1130228218732,247.5
55.28145965619097,-21.113858855540165,247.5
55.2820083343368,-21.114694889207126,247.5
55.28255701248263,-21.115530922874086,247.5
55.28310569062845,-21.116366956541047,247.5
55.28357402300522,-21.117248584847562,247.5
55.28401038099375,-21.11814835798889,247.5
55.28444673898227,-21.119048131130217,247.5
55.28488309697079,-21.11994790427154,247.5
55.28531945495931,-21.12084767741287,247.5
