longitude,latitude,A (mGal)
55.550571061551935,-21.21017151242869,240.0
55.555636439731636,-21.202137035948088,240.0
55.56541184610233,-21.201056156550756,240.0
55.57357706511434,-21.19546764580258,240.0
55.58293699719952,-21.19553835670277,240.0
55.59017653639391,-21.20183852106224,240.0
55.59147273167509,-21.211706172966156,240.0
55.59042183736636,-21.221546103218472,240.0
55.59316910393315,-21.231038526496267,240.0
55.59091438778286,-21.23966925035649,240.0
55.58378464767465,-21.24654927242407,240.0
55.57598575475037,-21.252455193549043,240.0
55.566672090205635,-21.25602559351179,240.0
55.55680184299789,-21.25718066122009,240.0
55.54699029208743,-21.255706290377567,240.0
55.56862031445606,-21.207108981347954,237.5
55.55913218072742,-21.208549415097995,237.5
55.552666903977546,-21.215953603625668,237.5
55.5475223001638,-21.224485937264237,237.5
55.54267074777249,-21.23321173642533,237.5
55.54228576095105,-21.24246560160763,237.5
55.549073954605255,-21.24903327123149,237.5
55.55897702900935,-21.248182111021418,237.5
55.56692777039663,-21.24228135210866,237.5
55.575622432642746,-21.237652655971026,237.5
55.58149987844856,-21.23096733229199,237.5
55.58256919249885,-21.22105885252551,237.5
55.58429869521672,-21.21134201280282,237.5
55.583248387375804,-21.20228286669152,237.5
55.574057626407445,-21.202960723500375,237.5
55.560903913836654,-21.2220492727952,235.0
55.55445617278878,-21.228092390896272,235.0
55.560586093265826,-21.23119831212611,235.0
55.618776918482254,-21.222325930596316,240.0
55.62054144671928,-21.213039985837668,240.0
55.62319461305874,-21.203489706078216,240.0
55.62730679175699,-21.194459555548793,240.0
55.63480827031917,-21.187898349168705,240.0
55.644330860215916,-21.185138361169997,240.0
55.654079181777,-21.186318781906415,240.0
55.661495398939934,-21.192357515275017,240.0
55.66554797910179,-21.201416301705567,240.0
55.666213244077284,-21.211099463214456,240.0
55.66117653339958,-21.21959447926765,240.0
55.65553130351585,-21.22784864768131,240.0
55.65125100873578,-21.236784513548024,240.0
55.64210959993557,-21.238005573562685,240.0
55.633957505788295,-21.23229518015262,240.0
55.62462592408663,-21.228906289819,240.0
55.64311325889733,-21.18801640903707,237.5
55.63483642023017,-21.193386759099464,237.5
55.62974014938559,-21.201862864190396,237.5
55.629592325175835,-21.211776829333544,237.5
55.632443809775125,-21.22131459781285,237.5
55.637559478647894,-21.22986711839038,237.5
55.64470606310962,-21.236320804841633,237.5
55.65195107694891,-21.23104826137414,237.5
55.655814333684084,-21.221833489591383,237.5
55.66020724527291,-21.212851974832418,237.5
55.66284943740467,-21.20339487910788,237.5
55.65953012221017,-21.194611431904335,237.5
55.65130124546073,-21.18926196871805,237.5
55.64593271296979,-21.23187030702999,235.0
55.64878854412678,-21.222462237859762,235.0
55.653182581191764,-21.21349471657094,235.0
55.657311747387475,-21.2044019697686,235.0
55.65515412122451,-21.195507361149286,235.0
55.64645306139059,-21.19107306107759,235.0
55.637828217709334,-21.195769297828313,235.0
55.63506406515814,-21.205371189628323,235.0
55.63670835499707,-21.215013036950896,235.0
55.640846604447844,-21.22411083480839,235.0
55.644893966732575,-21.208492405189887,232.5
55.651146030390024,-21.20114886314023,232.5
55.6450140044971,-21.198319842768296,232.5
55.64322494514393,-21.206945701990897,232.5
55.377491006806,-21.111898337003076,247.5
55.378512858065925,-21.101958809173738,247.5
55.380594151050786,-21.092205849700147,247.5
55.384505832906875,-21.083026287147007,247.5
55.39012062342492,-21.07482517327646,247.5
55.39247719134683,-21.065342822292724,247.5
55.392065391286515,-21.055351304854902,247.5
55.39028349903141,-21.045519474224182,247.5
55.38857341933666,-21.03567395738241,247.5
55.38760404179697,-21.02572105292263,247.5
55.38642113950155,-21.015792403668357,247.5
55.38560276227671,-21.005857062915332,247.5
55.38884219844232,-20.99648407176652,247.5
55.39519442503798,-20.988763712154675,247.5
55.4032526619883,-20.982960642069585,247.5
55.411336293771114,-20.97707745565446,247.5
55.41920237195887,-20.97090803015074,247.5
55.42645109319438,-20.96443689984805,247.5
55.43629564686141,-20.962755354608408,247.5
55.445470551003815,-20.95889330470406,247.5
55.45289296850414,-20.952565687509704,247.5
55.45913143156071,-20.944750217038145,247.5
55.46477229347077,-20.936512665118858,247.5
55.47208730271138,-20.930214912339572,247.5
55.47667857178351,-20.922444367169824,247.5
55.47250843811484,-20.913355363638885,247.5
55.464800458473896,-20.907591254445475,247.5
55.45547384222517,-20.90428621398873,247.5
55.44881686627865,-20.89691478856953,247.5
55.442548320618116,-20.889429648373497,247.5
55.44055460647574,-20.87968194639855,247.5
55.3771942221668,-21.11217520082981,247.5
55.3777037381726,-21.122146790121896,247.5
55.37996343521452,-21.131874771477527,247.5
55.38407149355946,-21.140863888616874,247.5
55.390726030830415,-21.148310880165933,247.5
55.396289058431,-21.156537723941835,247.5
55.400039060820944,-21.165706250566156,247.5
55.398233946295015,-21.17546295072926,247.5
55.39276833077081,-21.183717060922497,247.5
55.38639827398443,-21.191424628332317,247.5
55.38082095109312,-21.19944036317193,247.5
55.38367785111764,-21.20873082218649,247.5
55.38955846656991,-21.216409399114895,247.5
55.39846321930471,-21.220503390710636,247.5
55.40840203499373,-21.220362730701744,247.5
55.41661711313497,-21.215543817342496,247.5
55.42492319536235,-21.211110214660323,247.5
55.43444709273562,-21.21391602498243,247.5
55.44343940888213,-21.218288187682045,247.5
55.45199426273411,-21.223378835377464,247.5
55.45679143951736,-21.231110618366444,247.5
55.45557879554617,-21.240925953373868,247.5
55.455152740819464,-21.250232330645943,247.5
55.46248443099214,-21.256713565690603,247.5
55.4710725490288,-21.260353908449684,247.5
55.48060879342505,-21.25738218413311,247.5
55.49020169092988,-21.254763156486007,247.5
55.498908815204715,-21.25072183050196,247.5
55.49834252778755,-21.24164175373525,247.5
55.502020923783384,-21.233715269877468,247.5
55.51130293145004,-21.23376106245231,247.5
55.521173336136734,-21.23461870402075,247.5
55.527230613533995,-21.227463835180288,247.5
55.533085591139525,-21.219673491127605,247.5
55.53888743962147,-21.211977422246534,247.5
55.53923863517447,-21.20199130259208,247.5
55.538872480588005,-21.192009110999884,247.5
55.537239720927055,-21.182359751601624,247.5
55.54410363622566,-21.175821133890164,247.5
55.55318690873872,-21.17166796784424,247.5
55.5621914758301,-21.167606502606223,247.5
55.57012667447208,-21.169363222764574,247.5
55.578047240412864,-21.174733164763712,247.5
55.5880402330924,-21.17446843912137,247.5
55.59675659993828,-21.177994334190654,247.5
55.605309687468726,-21.182985898295023,247.5
55.61527509583358,-21.183467548800223,247.5
55.62502496073308,-21.18155700634101,247.5
55.63489914801125,-21.179976360895377,247.5
55.64478053157822,-21.17844069856195,247.5
55.654632740006996,-21.176740694538,247.5
55.66423316025322,-21.179393708027966,247.5
